event_time,event_mag,station,phase,pn_time,confidence,matched,residual
2020-12-02 02:23:45.000,4.18,BUCR,P,2020-12-02 02:24:15.890000,0.6733148,False,
2020-12-02 02:23:45.000,4.18,BUCR,S,2020-12-02 02:24:39.450000,0.33882385,False,
2020-12-02 02:23:45.000,4.18,CGRV,P,2020-12-02 02:24:12.244200,0.8532944,False,
2020-12-02 02:23:45.000,4.18,CGRV,S,2020-12-02 02:24:31.864200,0.44128054,False,
2020-12-02 02:23:45.000,4.18,CMB,P,2020-12-02 02:24:17.259537,0.7913199,False,
2020-12-02 02:23:45.000,4.18,HELL,P,2020-12-02 02:24:15.524200,0.5937782,True,-0.4058
2020-12-02 02:23:45.000,4.18,HELL,S,2020-12-02 02:24:38.834200,0.5273155,False,
2020-12-02 02:23:45.000,4.18,KARE,P,2020-12-02 02:24:19.950000,0.8915785,False,
2020-12-02 02:23:45.000,4.18,KARE,S,2020-12-02 02:24:47.050000,0.4936561,False,
2020-12-02 02:23:45.000,4.18,LEGD,P,2020-12-02 02:24:19.340000,0.5049204,True,-0.06
2020-12-02 02:23:45.000,4.18,LEGD,S,2020-12-02 02:25:01.170000,0.30599177,False,
2020-12-02 02:23:45.000,4.18,OVRO,P,2020-12-02 02:24:03.941860,0.72282904,True,-0.10814
2020-12-02 02:23:45.000,4.18,OVRO,S,2020-12-02 02:24:17.641860,0.66411006,False,
2020-12-02 02:23:45.000,4.18,TOLH,P,2020-12-02 02:24:15.044199,0.73213583,True,0.054199
2020-12-02 02:23:45.000,4.18,TOLH,P,2020-12-02 02:24:36.874199,0.37970638,False,
2020-12-02 02:23:45.000,4.18,TOLH,S,2020-12-02 02:24:36.954199,0.31509963,False,
2020-12-02 02:23:45.000,4.18,TOLH,S,2020-12-02 02:24:51.694199,0.48719913,False,
2023-06-03 12:01:28.410,4.17,AASB,P,2023-06-03 12:01:42.129200,0.6456541,True,0.1792
2023-06-03 12:01:28.410,4.17,AONC,P,2023-06-03 12:01:44.351860,0.46857285,True,-0.12814
2020-05-16 04:12:20.910,4.16,CMB,P,2020-05-16 04:12:53.729537,0.85399324,True,-0.000463
2020-05-16 04:12:20.910,4.16,CMB,S,2020-05-16 04:12:56.299537,0.33414528,False,
2020-05-16 04:12:20.910,4.16,CMB,S,2020-05-16 04:13:18.739537,0.41810626,False,
2020-05-16 04:12:20.910,4.16,KARE,P,2020-05-16 04:12:55.495000,0.8262158,False,
2020-05-16 04:12:20.910,4.16,KARE,S,2020-05-16 04:13:22.925000,0.49939078,False,
2020-05-16 04:12:20.910,4.16,KCC,P,2020-05-16 04:12:46.159538,0.84288514,True,-0.010462
2020-05-16 04:12:20.910,4.16,KCC,S,2020-05-16 04:12:49.549538,0.32865098,False,
2020-05-16 04:12:20.910,4.16,KCC,S,2020-05-16 04:13:03.459538,0.73292524,False,
2020-05-16 04:12:20.910,4.16,LIND,P,2020-05-16 04:12:55.885000,0.64388436,False,
2020-05-16 04:12:20.910,4.16,LIND,S,2020-05-16 04:13:23.235000,0.46480405,False,
2020-05-16 04:12:20.910,4.16,OVRO,P,2020-05-16 04:12:39.441860,0.9362804,True,-0.01814
2020-05-16 04:12:20.910,4.16,OVRO,S,2020-05-16 04:12:52.891860,0.64843935,False,
